municipio_cod;lon;lat;alt
3156106;-44,32350;-21,0233000;1011,6889
3156205;-43,02210;-21,6315000; 337,0116
3156304;-42,86870;-21,2007000; 336,3208
3156403;-47,58180;-18,8835000; 944,4289
3156452;-42,50610;-20,9813000; 745,4464
3156502;-42,26480;-16,4030000; 439,3441
3156601;-40,53690;-16,3730000; 235,5537
3156700;-43,82560;-19,8925000; 694,3621
3156809;-43,08820;-18,6718000; 734,5411
3156908;-47,43660;-19,8636000; 863,7317
3157005;-42,29350;-16,1699000; 476,3439
3157104;-39,95080;-15,9976000; 128,0172
3157203;-43,40520;-19,9656000; 757,8342
3157252;-42,14080;-19,9758000; 785,0037
3157278;-43,70180;-21,9573000; 732,4396
3157302;-43,55890;-21,2462000; 631,9359
3157336;-44,22330;-21,1195000; 908,7130
3157377;-41,75040;-16,0944000; 766,6050
3157401;-42,81850;-20,2383000; 435,7252
3157500;-42,43930;-18,8198000; 696,5741
3157609;-45,41360;-16,6874000; 499,6109
3157658;-40,68630;-16,9363000; 295,5610
3157708;-47,52710;-19,3113000; 938,7326
3157807;-43,85000;-19,7676000; 746,1288
3157906;-42,25250;-20,3779000; 805,8122
3158003;-43,11010;-19,4590000; 527,0829
3158102;-40,14690;-16,2476000; 217,8140
3158201;-42,41780;-18,1923000; 485,6894
3158300;-45,50710;-21,2490000; 823,7167
3158409;-42,55460;-21,2840000; 268,8585
3158508;-44,03810;-19,0069000; 595,4600
3158607;-43,17230;-21,9497000; 415,6202
3158706;-44,11090;-21,6018000;1044,5217
3158805;-45,12800;-20,9017000; 815,8050
3158904;-41,92350;-20,1085000; 504,3794
3158953;-42,55260;-19,3691000; 268,3161
3159001;-43,71150;-19,1701000; 767,3830
3159100;-43,70600;-20,7897000; 766,3687
3159209;-46,33860;-22,0264000;1122,5328
3159308;-44,10040;-22,1485000; 551,2085
3159357;-42,13180;-19,8752000; 645,6443
3159407;-43,91680;-21,5612000;1089,8536
3159506;-41,37930;-19,3598000; 305,1047
3159605;-45,70400;-22,2533000; 827,3785
3159704;-45,97070;-19,5326000;1006,4635
3159803;-50,12350;-18,8439000; 493,1311
3159902;-44,91870;-20,9462000;1008,3336
3160009;-42,81160;-21,7558000; 650,8907
3160108;-42,61390;-20,3125000; 429,7095
3160207;-43,30380;-18,4690000; 765,1542
3160306;-40,17530;-16,5377000; 401,3215
3160405;-45,29390;-20,0872000; 943,0563
3160454;-42,62440;-15,3426000; 839,7419
3160504;-43,25310;-19,2257000; 509,0774
3160603;-44,22170;-18,2878000; 530,6781
3160702;-43,55380;-21,4575000; 863,2838
3160801;-45,07540;-21,5790000; 969,6758
3160900;-43,95270;-20,6265000; 955,3429
3160959;-42,00950;-19,5294000; 745,8726
3161007;-42,96040;-19,8710000; 580,5497
3161056;-41,49040;-18,5861000; 535,0281
3161106;-44,86130;-15,9526000; 473,7413
3161205;-44,98260;-20,7135000; 926,7570
3161304;-49,76560;-19,8651000; 431,0011
3161403;-42,26820;-20,7923000; 720,8361
3161502;-42,83770;-20,9208000; 398,5666
3161601;-42,28910;-18,8440000; 290,8186
3161650;-41,36360;-18,9188000; 204,9230
3161700;-45,83420;-18,3411000; 777,3266
3161809;-44,85720;-19,9857000; 755,6186
3161908;-43,34800;-19,8318000; 709,6861
3162005;-45,59460;-21,8919000; 860,9103
3162104;-46,05310;-19,3127000;1060,3921
3162203;-46,50350;-20,6390000; 693,3641
3162252;-44,34910;-16,8521000; 823,2861
3162302;-45,92650;-21,9349000; 895,8406
3162401;-44,00900;-15,9245000; 719,0337
3162450;-44,08130;-14,8825000; 481,4860
3162500;-44,26100;-21,1355000; 908,3298
3162559;-42,15220;-20,3955000; 844,8514
3162575;-41,15870;-18,7278000; 266,6008
3162609;-42,15650;-19,3377000; 218,8993
3162658;-44,52960;-16,5384000; 631,2783
3162708;-42,01140;-15,3184000; 778,4709
3162807;-42,77600;-18,5452000; 736,8445
3162906;-43,01130;-21,5357000; 354,9683
3162922;-44,26630;-20,0635000; 768,8074
3162948;-46,31930;-20,7221000; 705,5204
3162955;-43,96000;-19,6986000; 730,5162
3163003;-42,14640;-18,3251000; 271,3428
3163102;-44,56110;-19,7048000; 747,6454
3163201;-45,53020;-22,3291000; 839,7460
3163300;-41,39120;-18,4833000; 324,6623
3163409;-42,70990;-19,9280000; 317,6703
3163508;-42,66660;-18,2758000; 607,1157
3163607;-41,74910;-20,0060000; 390,5900
3163706;-45,05340;-22,1178000; 888,7227
3163805;-42,72090;-20,7059000; 688,7737
3163904;-46,62130;-21,1335000;1002,1405
3164001;-42,52390;-20,1719000; 368,0619
3164100;-42,60020;-18,3655000; 518,5627
3164209;-45,06910;-16,3686000; 487,5814
3164308;-46,36900;-20,2507000; 838,2100
3164407;-45,75480;-22,1550000; 830,0299
3164431;-42,63870;-21,0738000; 778,1957
3164472;-41,97960;-19,5001000; 764,9331
3164506;-42,56570;-18,0914000; 522,1654
3164605;-45,00310;-20,2741000; 784,2939
3164704;-46,98650;-20,9181000; 980,8616
3164803;-43,17470;-19,2858000; 483,0883
3164902;-44,97770;-22,2151000; 886,6423
3165008;-44,50400;-20,9009000;1078,9487
3165107;-47,09680;-20,7850000; 971,8221
3165206;-44,98700;-21,7207000;1242,7157
3165305;-44,45470;-21,6975000; 998,9862
3165404;-45,74090;-22,7516000; 941,8569
3165503;-42,36610;-18,7833000; 664,6077
3165537;-44,14590;-20,0345000; 787,7030
3165552;-42,16640;-17,5970000; 782,8261
3165560;-42,84190;-20,1025000; 392,7549
3165578;-46,18020;-22,5887000;1495,6378
3165602;-42,94430;-21,8025000; 569,1188
3165701;-43,10410;-20,9181000; 770,8865
3165800;-46,17950;-22,1666000; 865,7093
3165909;-43,22300;-17,9460000; 781,4266
3166006;-43,33770;-20,7939000; 726,8389
3166105;-43,08180;-18,8980000; 605,2436
3166204;-43,58640;-21,0331000; 831,8557
3166303;-42,48200;-20,4716000; 701,4580
3166402;-44,52140;-21,9113000; 979,3532
3166501;-43,17450;-18,3623000; 722,9042
3166600;-45,79660;-19,4406000; 728,0852
3166709;-40,24320;-17,7857000; 187,1429
3166808;-46,69210;-19,1118000;1189,4132
3166907;-46,04310;-21,5467000; 870,4862
3166956;-42,87440;-15,8088000; 627,1416
3167004;-44,50680;-21,8888000; 957,9879
3167103;-43,38860;-18,6044000; 804,3791
3167202;-44,23960;-19,4583000; 781,5675
3167301;-43,21790;-21,1646000; 501,2847
3167400;-45,83240;-22,0280000; 862,6282
3167509;-43,31500;-21,9649000; 478,9829
3167608;-42,00390;-20,1220000; 578,5807
3167707;-42,09870;-19,2355000; 274,6955
3167806;-45,04100;-22,0592000; 922,0994
3167905;-43,24560;-21,3576000; 518,5196
3168002;-42,22790;-15,8115000; 821,6731
3168051;-41,61590;-19,7615000; 214,5275
3168101;-46,82190;-19,9256000;1087,1039
3168200;-46,01860;-19,8858000; 664,0094
3168309;-43,68710;-19,6738000; 731,4969
3168408;-42,00770;-19,2815000; 298,6804
3168507;-42,86260;-20,6491000; 662,2007
3168606;-41,50960;-17,8625000; 352,9985
3168705;-42,64390;-19,5841000; 340,8991
3168804;-44,17270;-21,1070000; 915,7154
3168903;-45,96360;-19,0039000;1028,4340
3169000;-43,01870;-21,1755000; 360,7857
3169059;-46,09640;-22,3716000;1033,8977
3169109;-46,37900;-22,7434000;1100,6539
3169208;-42,01470;-20,9026000; 281,0354
3169307;-45,25490;-21,6960000; 879,1723
3169356;-45,22570;-18,2059000; 593,9158
3169406;-45,51550;-21,3688000; 898,2656
3169505;-41,63800;-18,9766000; 136,4218
3169604;-48,69370;-18,5994000; 899,6246
3169703;-42,73040;-17,2864000; 713,3067
3169802;-45,79670;-21,8794000; 839,2841
3169901;-42,93680;-21,1186000; 339,6514
3170008;-44,78710;-16,2974000; 631,7970
3170057;-42,10920;-19,6414000; 508,6766
3170107;-47,98360;-19,7135000; 777,4575
3170206;-48,27800;-18,9190000; 866,7823
3170305;-40,57260;-17,2536000; 222,1169
3170404;-46,90000;-16,3590000; 591,5789
3170438;-50,33080;-19,5297000; 505,3073
3170479;-46,25620;-16,0600000; 553,0900
3170503;-42,74120;-20,3509000; 440,6083
3170529;-45,73700;-16,1321000; 484,5766
3170578;-42,29980;-19,6007000; 279,3565
3170602;-46,37250;-20,3268000; 762,5794
3170651;-42,30930;-15,4024000; 848,4738
3170701;-45,43190;-21,5571000; 906,9984
3170750;-46,03350;-18,3837000; 939,6932
3170800;-44,73030;-17,5976000; 519,6188
3170909;-44,02790;-15,7089000; 745,3783
3171006;-46,90200;-17,9910000; 636,2428
3171030;-43,60600;-15,5945000; 481,9230
3171071;-42,73590;-17,3940000; 796,8460
3171105;-48,30370;-19,6694000; 680,1628
3171154;-42,26830;-20,0348000; 581,0296
3171204;-43,91990;-19,6930000; 679,0277
3171303;-42,87950;-20,7521000; 691,6121
3171402;-42,24580;-20,8653000; 708,4443
3171501;-41,92340;-18,5796000; 205,8976
3171600;-42,34330;-16,8021000; 418,0691
3171709;-45,09540;-22,3370000; 938,4098
3171808;-42,71480;-18,8251000; 730,4435
3171907;-42,31080;-18,4761000; 407,0622
3172004;-42,83940;-21,0120000; 339,3454
3172103;-42,54130;-21,7707000; 219,9258
3172202;-45,35680;-22,5290000; 997,6657
3200102;-41,12550;-20,0770000; 360,7991
3200136;-40,73660;-18,9874000; 153,6565
3200169;-40,97650;-18,5455000; 210,9150
3200201;-41,53650;-20,7633000; 258,9034
3200300;-40,76000;-20,6303000;  64,7923
3200359;-41,01870;-19,0575000; 537,9988
3200409;-40,64770;-20,8056000;   5,7136
3200508;-41,56340;-21,1564000; 115,3891
3200607;-40,27620;-19,8233000;  68,0630
3200706;-41,19120;-20,9159000;  73,9237
3200805;-41,01210;-19,5142000;  78,9009
3200904;-40,89040;-18,7591000; 201,9509
3201001;-40,30300;-18,5387000; 135,7548
3201100;-41,67580;-21,1293000;  93,0069
3201159;-41,28970;-20,1570000; 750,3426
3201209;-41,11190;-20,8501000;  35,6684
3201308;-40,39060;-20,2947000;  37,1654
3201407;-41,20220;-20,6021000; 108,8046
3201506;-40,63030;-19,5363000;  44,1429
3201605;-39,72750;-18,5985000;   0,0000
3201704;-41,24530;-20,3656000; 641,5545
3201803;-41,68000;-20,6205000; 827,0102
3201902;-40,65940;-20,3642000; 519,6645
3202009;-41,84960;-20,6929000; 767,5195
3202108;-40,83010;-18,3753000; 230,8106
3202207;-40,40380;-19,9334000;  41,0000
3202256;-40,45780;-19,2528000; 191,1052
3202306;-41,67950;-20,7753000; 596,7168
3202405;-40,49500;-20,6660000;  17,6386
3202454;-41,50720;-20,2340000; 744,9473
3202504;-40,37170;-19,8319000;  38,2594
3202553;-41,65940;-20,5387000; 748,5948
3202603;-40,81120;-20,7971000;  39,5224
3202652;-41,64750;-20,3486000; 749,7190
3202702;-40,85660;-19,8025000; 136,9091
3202801;-40,83610;-21,0111000;   0,6903
3202900;-40,87980;-19,8723000; 207,0901
3203007;-41,53290;-20,3486000; 683,1188
3203056;-40,08610;-18,9004000;  79,0864
3203106;-41,40290;-20,7977000; 130,6442
3203130;-40,38090;-19,7530000;  69,6826
3203163;-41,05520;-19,8987000; 198,1432
3203205;-40,06530;-19,3981000;  29,1671
3203304;-41,11770;-18,8612000; 421,3313
3203320;-40,83020;-21,0430000;  23,8279
3203346;-40,68040;-20,4267000; 560,7522
3203353;-40,55100;-19,4128000; 146,2736
3203403;-41,36440;-21,0654000;  73,0692
3203502;-40,36340;-18,1269000; 191,0068
3203601;-40,51790;-18,0972000; 216,3413
3203700;-41,41750;-20,4565000; 633,6657
3203809;-41,34620;-20,9537000; 285,0069
3203908;-40,40150;-18,7129000;  71,6121
3204005;-40,85600;-19,2244000; 137,0191
3204054;-39,95490;-18,2972000;  61,1098
3204104;-40,21770;-18,4133000; 124,3642
3204203;-40,72800;-20,8376000;   4,3672
3204252;-40,53810;-18,1291000; 266,4619
3204302;-41,05190;-21,1001000;  56,7601
3204351;-40,32250;-19,2771000;  99,8351
3204401;-40,93620;-20,8646000;  44,7424
3204500;-40,53320;-20,0989000;  63,1959
3204559;-40,74160;-20,0288000; 705,0296
3204609;-40,59900;-19,9377000; 705,7600
3204658;-40,62190;-19,1482000; 139,3923
3204708;-40,52960;-19,0220000; 150,3979
3204807;-41,65610;-21,0261000; 308,3509
3204906;-39,85820;-18,7184000;  33,2061
3204955;-40,64310;-19,7253000; 137,3031
3205002;-40,27520;-20,1568000;  49,6035
3205010;-40,09650;-19,1919000;  60,9284
3205036;-41,00710;-20,6717000; 604,0301
3205069;-41,12910;-20,3315000; 731,4691
3205101;-40,49560;-20,3909000;  28,3821
3205150;-40,60240;-18,6208000; 181,3477
3205176;-40,39060;-18,9936000; 120,3866
3205200;-40,29400;-20,3384000;   3,1415
3300100;-44,31960;-23,0091000;   7,6356
3300159;-42,10490;-21,6194000;  65,9309
3300209;-42,34110;-22,8774000;  12,1036
3300225;-43,10110;-22,2369000; 450,6948
3300233;-41,88770;-22,7578000;  10,9663
3300258;-42,02830;-22,9676000;   8,8400
3300308;-43,82850;-22,4696000; 361,8338
3300407;-44,17240;-22,5453000; 391,8169
3300456;-43,39960;-22,7646000;  17,9043
3300506;-42,41720;-22,1533000; 590,7014
3300605;-41,67770;-21,1345000;  90,7083
3300704;-42,02010;-22,8808000;  10,9034
3300803;-42,66320;-22,4676000; 156,6505
3300902;-41,90860;-21,5773000;  43,1689
3300936;-41,66400;-22,1826000;  15,0871
3300951;-43,21720;-22,0334000; 310,0823
3301009;-41,33050;-21,7519000;  12,8254
3301108;-42,36600;-21,9818000; 401,2241
3301157;-41,61330;-21,4962000;  21,4427
3301207;-42,60970;-21,9293000; 347,6669
3301306;-42,20420;-22,4795000;  22,4794
3301405;-41,86780;-22,0879000;  62,3637
3301504;-42,36300;-22,0278000; 495,6743
3301603;-42,51510;-22,0589000; 564,7026
3301702;-43,30990;-22,7853000;  11,0000
3301801;-43,67950;-22,5437000; 531,1757
3301850;-42,97830;-22,5196000;  37,9980
3301876;-42,22210;-22,8391000;   7,0275
3301900;-42,86030;-22,7459000;  41,1229
3302007;-43,77500;-22,8713000;   7,6260
3302056;-41,69100;-21,4251000;  35,0682
3302106;-42,07770;-21,6705000;  66,1778
3302205;-41,88620;-21,2106000; 115,3152
3302254;-44,56280;-22,4970000; 411,0343
3302270;-43,65380;-22,6448000;  32,9371
3302304;-42,13120;-21,2057000; 214,5867
3302403;-41,77510;-22,3687000;   7,4628
3302452;-42,25710;-21,9902000; 271,8045
3302502;-43,04020;-22,6543000;   7,8707
3302601;-44,04110;-22,9617000;   6,8911
3302700;-42,81980;-22,9170000;   7,5158
3302809;-43,72150;-22,5174000; 456,9907
3302858;-43,42920;-22,7681000;  20,7056
3302908;-43,47470;-22,4554000; 644,4038
3303005;-42,19840;-21,4112000; 149,0139
3303104;-41,97640;-21,0438000; 183,5988
3303203;-43,41660;-22,8075000;  19,1340
3303302;-43,07580;-22,8965000; 117,7836
3303401;-42,53280;-22,2865000; 856,3473
3303500;-43,45030;-22,7598000;  33,6951
3303609;-43,70940;-22,6097000;  55,7986
3303708;-43,28950;-22,1620000; 289,1027
3303807;-44,71090;-23,2194000;   2,8170
3303856;-43,42490;-22,4274000; 593,5619
3303906;-43,17730;-22,5106000; 829,4294
3303955;-44,00040;-22,5157000; 373,9529
3304003;-43,89940;-22,6288000; 384,7006
3304102;-42,04020;-20,9626000; 195,2124
3304110;-44,29690;-22,4329000; 387,4618
3304128;-44,26270;-22,4099000; 406,1363
3304144;-43,55570;-22,7174000;  33,1503
3304151;-41,47250;-22,1066000;   9,0302
3304201;-44,44360;-22,4712000; 400,7711
3304300;-42,62600;-22,7113000;  70,0936
3304409;-44,13940;-22,7317000; 458,1329
3304508;-43,57640;-22,1719000; 549,9610
3304524;-41,93700;-22,5239000;   8,9771
3304557;-43,22790;-22,8767000;  11,8041
3304607;-42,01440;-21,9661000; 859,3819
3304706;-42,17790;-21,5360000; 133,0834
3304755;-41,11770;-21,4801000;  17,8580
3304805;-41,75560;-21,6436000;  31,0547
3304904;-43,03230;-22,8295000;  26,3667
3305000;-41,05030;-21,6405000;   8,1312
3305109;-43,37190;-22,8023000;  15,5556
3305133;-41,94120;-21,3602000; 157,4408
3305158;-42,92340;-22,1497000; 610,9997
3305208;-42,10350;-22,8372000;  10,6370
3305307;-42,13020;-21,9545000; 614,7866
3305406;-42,91420;-21,9940000; 214,6859
3305505;-42,49670;-22,9311000;   5,7276
3305554;-43,70190;-22,7430000;  41,3677
3305604;-42,38980;-22,6543000;  14,5314
3305703;-42,67860;-22,0507000; 358,1969
3305752;-42,72120;-22,7339000;  29,2670
3305802;-42,96300;-22,4090000; 931,8353
3305901;-42,05480;-22,0614000; 665,6846
3306008;-43,21160;-22,1174000; 274,1322
3306107;-43,70480;-22,2447000; 550,8590
3306156;-41,86330;-20,9293000; 808,0276
3306206;-43,66390;-22,4090000; 436,1234
3306305;-44,09350;-22,5100000; 377,2567
3500105;-51,07340;-21,6883000; 451,1188
3500204;-49,64970;-21,2327000; 425,3921
3500303;-46,97970;-22,0597000; 662,4830
3500402;-46,71680;-21,9348000; 832,9149
3500501;-46,63180;-22,4738000; 893,1699
3500550;-49,23860;-22,8691000; 606,9421
3500600;-47,88400;-22,5973000; 515,2353
3500709;-48,99020;-22,4740000; 601,3844
3500758;-47,89360;-23,5539000; 609,6593
3500808;-51,41290;-21,9527000; 414,1973
3500907;-49,06010;-20,5233000; 555,8684
3501004;-47,37330;-21,0246000; 904,2418
3501103;-50,16360;-21,5817000; 502,6642
3501152;-47,25910;-23,5334000; 782,1651
3501202;-49,91120;-20,3199000; 459,5854
3501301;-51,46880;-22,0778000; 477,3294
3501400;-49,72060;-22,0764000; 614,5819
3501509;-49,76300;-22,4450000; 666,5149
3501608;-47,33040;-22,7409000; 550,3658
3501707;-48,10660;-21,7300000; 730,2162
3501806;-49,72700;-20,2964000; 449,1606
3501905;-46,76510;-22,6994000; 673,4298
3502002;-47,66080;-22,1288000; 659,5578
3502101;-51,37880;-20,9015000; 392,0173
3502200;-48,40680;-23,4840000; 628,2864
3502309;-48,12690;-22,7863000; 460,9170
3502408;-51,38610;-22,2932000; 469,7525
3502507;-45,22940;-22,8482000; 582,2604
3502606;-50,88560;-20,4508000; 423,2461
3502705;-48,84870;-24,5133000; 925,8538
3502754;-47,07150;-23,4300000; 710,6765
3502804;-50,43920;-21,2055000; 403,1018
3502903;-47,58720;-23,5073000; 625,4577
3503000;-47,78600;-20,0899000; 625,0340
3503109;-49,05100;-23,1334000; 633,0611
3503158;-44,44810;-22,6748000; 518,5469
3503208;-48,17440;-21,7904000; 673,0726
3503307;-47,38580;-22,3571000; 635,4982
3503356;-50,46490;-21,7739000; 440,9937
3503406;-48,92040;-22,0248000; 447,9803
3503505;-44,69940;-22,5822000; 534,0920
3503604;-48,66560;-22,6739000; 649,2347
3503703;-48,78830;-21,1861000; 590,6234
3503802;-47,16430;-22,5713000; 650,2235
3503901;-46,32050;-23,3958000; 788,8262
3503950;-50,72700;-20,1582000; 403,5207
3504008;-50,41750;-22,6628000; 562,4256
3504107;-46,55510;-23,1163000; 807,9880
3504206;-50,55400;-20,6873000; 480,8473
3504305;-49,33680;-22,1568000; 489,5024
3504404;-49,94270;-21,4609000; 429,4953
3504503;-48,92330;-23,1032000; 769,6644
3504602;-49,44860;-20,9186000; 529,2041
3504701;-49,35650;-21,9015000; 469,6598
3504800;-49,57930;-20,7383000; 545,2203
3504909;-44,32330;-22,6826000; 449,8481
3505005;-49,56610;-23,6271000; 570,6382
3505104;-49,95400;-21,2590000; 395,8139
3505203;-48,74150;-22,0720000; 435,4464
3505302;-48,56320;-22,4911000; 472,0633
3505351;-49,02710;-24,4714000; 773,9336
3505401;-48,50230;-24,7594000; 153,9580
3505500;-48,56740;-20,5585000; 537,6636
3505609;-48,16280;-21,1917000; 512,9652
3505708;-46,87470;-23,5089000; 741,5651
3505807;-50,73490;-21,9210000; 453,5996
3505906;-47,58610;-20,8919000; 865,7367
3506003;-49,08300;-22,3251000; 510,0885
3506102;-48,47740;-20,9498000; 564,7354
3506201;-50,81190;-21,2691000; 432,3248
3506300;-49,47400;-23,0136000; 698,0778
3506359;-46,13650;-23,8540000;   7,7199
3506409;-50,48110;-21,4026000; 439,4257
3506508;-50,33930;-21,2924000; 414,4024
3506607;-46,04120;-23,5710000; 778,6775
3506706;-48,39060;-21,9925000; 477,6731
3506805;-48,52050;-22,1339000; 571,9987
3506904;-48,26000;-23,1025000; 568,3118
3507001;-47,67150;-23,2819000; 643,4596
3507100;-46,46650;-23,1308000; 758,3711
3507159;-49,14380;-24,3183000; 965,0267
3507209;-50,54490;-22,2701000; 464,7275
3507308;-48,77920;-22,1932000; 484,7369
3507407;-49,07260;-21,6215000; 414,4057
3507456;-48,97160;-22,5678000; 602,8844
3507506;-48,44130;-22,8884000; 818,4756
3507605;-46,54230;-22,9569000; 865,3346
3507704;-50,31820;-21,5010000; 464,4302
3507753;-50,18730;-21,1661000; 398,3543
3507803;-47,65640;-20,9901000; 863,0335
3507902;-48,12680;-22,2865000; 643,2801
3508009;-48,59740;-23,7994000; 602,6948
3508108;-50,14930;-21,0670000; 399,1723
3508207;-47,70890;-20,1931000; 861,3927
3508306;-49,33240;-22,4551000; 533,0831
3508405;-47,13370;-23,3127000; 656,6031
3508504;-45,70770;-23,1007000; 562,2428
3508603;-45,01060;-22,6648000; 524,0717
3508702;-46,64680;-21,5287000; 804,7194
3508801;-49,60040;-21,8097000; 441,6757
3508900;-51,23600;-22,0123000; 406,3411
3509007;-46,74410;-23,3621000; 763,6310
3509106;-51,98690;-21,8299000; 317,4894
3509205;-46,88290;-23,3610000; 867,0508
3509254;-48,10500;-24,7264000;  34,4671
3509304;-48,81010;-20,8791000; 544,6796
3509403;-47,30430;-21,2747000; 784,2890
3509452;-48,48040;-23,5841000; 609,0416
3509502;-47,06020;-22,9073000; 688,9871
3509601;-46,76380;-23,2094000; 765,8789
3509700;-45,58920;-22,7401000;1639,1545
3509809;-50,00180;-22,5997000; 478,7172
3509908;-47,92850;-25,0169000;   7,8405
3509957;-45,05700;-22,6907000; 524,8761
3510005;-50,38840;-22,7469000; 483,6397
3510104;-48,63400;-21,3226000; 610,6627
3510153;-49,78540;-23,0098000; 500,2965
3510203;-48,35140;-24,0068000; 705,7900
3510302;-47,73610;-23,4699000; 612,4899
3510401;-47,50220;-22,9995000; 526,9430
3510500;-45,41080;-23,6220000;   3,1946
3510609;-46,84140;-23,5352000; 785,3443
3510708;-49,91490;-20,0810000; 427,0820
3510807;-47,07980;-21,7780000; 718,0928
3510906;-47,16710;-21,2850000; 881,9479
3511003;-51,48940;-20,8720000; 378,4599
3511102;-48,97590;-21,1395000; 524,8356
3511201;-49,05770;-21,0486000; 507,3118
3511300;-49,27280;-20,9042000; 566,0462
3511409;-49,16530;-23,0348000; 734,5041
3511508;-47,73750;-23,1687000; 574,7776
3511607;-47,95210;-23,2247000; 595,2133
3511706;-47,77570;-22,5089000; 598,4276
3511904;-50,45030;-21,5603000; 461,4957
3512001;-48,53970;-20,7187000; 590,2035
3512100;-48,68750;-20,1716000; 475,1293
3512209;-47,17440;-22,3301000; 591,0244
3512308;-48,00990;-23,0130000; 494,3856
3512407;-47,45830;-22,4817000; 660,2631
3512506;-50,28730;-21,3541000; 406,2189
3512605;-49,31890;-23,6322000; 599,7572
3512704;-47,62660;-22,2190000; 601,8447
3512803;-47,19680;-22,6458000; 581,6354
3512902;-49,77890;-20,4770000; 509,9140
3513009;-46,93180;-23,6035000; 850,2485
3513108;-47,73000;-21,3404000; 794,6563
3513207;-47,42380;-20,4025000; 990,5368
3513306;-50,79370;-22,7455000; 361,0033
3513405;-44,96170;-22,5777000; 521,9212
3513504;-46,42000;-23,8838000;   6,8811
3513603;-44,95800;-23,0748000; 939,5926
3513702;-47,62070;-21,9091000; 688,7195
3513801;-46,62340;-23,6893000; 812,8375
3513850;-50,60610;-20,4644000; 398,1626
3513900;-46,73690;-21,6616000;1055,4724
3514007;-48,40020;-21,5148000; 569,7700
3514106;-48,38270;-22,3673000; 683,9899
3514205;-50,51540;-20,1229000; 466,5076
3514304;-48,31620;-22,1132000; 707,0554
3514403;-51,53400;-21,4861000; 414,1776
3514502;-49,40500;-22,4149000; 508,1671
3514601;-47,97080;-21,2333000; 624,0944
3514700;-50,20700;-22,4250000; 684,9903
3514809;-48,10320;-24,5254000;  27,6951
3514908;-47,37680;-23,0425000; 572,2422
3514924;-49,11080;-21,1644000; 508,3116
3514957;-48,83260;-20,9827000; 546,3464
3515004;-46,85090;-23,6473000; 791,8350
3515103;-46,81710;-23,8318000; 765,8938
3515129;-51,48040;-21,8313000; 340,9055
3515152;-47,21310;-22,4912000; 629,1718
3515186;-46,74550;-22,1971000; 877,5912
3515194;-49,42980;-22,6950000; 499,4276
3515202;-50,40550;-20,2861000; 486,6213
3515301;-51,66420;-22,4906000; 385,6410
3515350;-52,59090;-22,5550000; 305,8516
3515400;-49,51210;-23,3890000; 505,4515
3515509;-50,24870;-20,2824000; 538,7789
3515608;-48,69230;-21,2671000; 539,1205
3515657;-49,51980;-22,3591000; 557,9787
3515707;-46,36660;-23,5415000; 766,4806
3515806;-51,38230;-21,6767000; 386,7731
3515905;-50,14570;-20,6740000; 506,2835
3516002;-51,16890;-21,6134000; 449,0693
3516101;-50,72480;-22,9036000; 389,7782
3516200;-47,40230;-20,5361000; 996,0727
3516309;-46,73250;-23,2758000; 860,8081
3516408;-46,72790;-23,3203000; 747,3057
3516507;-50,55550;-21,5290000; 431,7636
3516606;-49,55210;-22,2940000; 561,1849
3516705;-49,65650;-22,2107000; 679,9633
3516804;-50,19020;-20,7952000; 420,9036
3516853;-48,49550;-21,8404000; 506,5595
3516903;-50,36180;-20,6484000; 506,4966
3517000;-49,92930;-21,7998000; 489,0943
3517109;-50,20840;-21,3798000; 388,4915
3517208;-49,79880;-21,6221000; 455,6414
3517307;-49,89720;-21,9109000; 481,5261
3517406;-48,31450;-20,3201000; 517,5250
3517505;-49,21910;-20,7964000; 501,6547
3517604;-48,52770;-24,1825000; 766,4026
3517703;-47,82460;-20,4276000; 576,4563
3517802;-51,20910;-21,0329000; 440,2167
3517901;-48,94450;-20,4988000; 484,7709
3518008;-50,34150;-20,0757000; 503,6816
3518107;-49,59480;-21,8951000; 510,2047
3518206;-50,64260;-21,2534000; 413,2491
3518305;-46,04110;-23,4152000; 626,5010
3518404;-45,19160;-22,8174000; 544,1786
3518503;-48,18450;-23,3731000; 647,5613
3518602;-48,23410;-21,3580000; 613,0549
3518701;-46,24900;-23,9951000;  43,6947
3518800;-46,53110;-23,4685000; 776,3581
3518859;-48,03770;-21,4919000; 514,1983
3518909;-50,66150;-20,6502000; 446,3548
3519006;-50,38550;-22,0037000; 512,1906
3519055;-47,05930;-22,6417000; 604,9505
3519071;-47,22110;-22,8584000; 584,8950
3519105;-49,01690;-21,8920000; 425,2897
3519204;-50,68920;-21,8551000; 497,3434
3519253;-49,15620;-22,8719000; 620,6986
3519303;-48,00240;-21,9556000; 831,1837
3519402;-49,23890;-21,0805000; 457,3012
3519501;-50,07910;-22,8145000; 477,5106
3519600;-48,82770;-21,7571000; 494,4366
3519709;-47,22050;-23,6526000; 871,5802
3519808;-49,19610;-20,3435000; 458,0946
3519907;-51,07740;-22,6631000; 402,8204
3520004;-48,55710;-22,5111000; 493,0945
3520103;-47,75110;-20,0396000; 609,6014
3520202;-46,15630;-23,2048000; 741,8131
3520301;-47,55310;-24,7070000;   4,7815
3520426;-47,55430;-24,7392000;   7,9318
3520442;-51,34490;-20,4294000; 376,8192
3520509;-47,21230;-23,0816000; 631,6263
3520608;-51,25180;-22,1721000; 468,1301
3520707;-50,28900;-19,9775000; 457,1420
